Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Asthma hospitalizations due to Ozone,"per 100,000 adults",Borough,2.0,Brooklyn,2009-01-01,7.6
Asthma hospitalizations due to Ozone,"per 100,000 adults",Borough,1.0,Bronx,2009-01-01,13.7
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,304.0,Upper West Side,2009-01-01,74.2
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2009-01-01,8.6
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2009-01-01,10.5
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,309.0,Union Square - Lower East Side,2009-01-01,151.9
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,410.0,Rockaways,2009-01-01,111.8
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,503.0,Willowbrook,2009-01-01,32.8
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2009-01-01,184.6
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,102.0,Northeast Bronx,2009-01-01,73.4
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,401.0,Long Island City - Astoria,2009-01-01,79.4
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2009-01-01,25.3
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2009-01-01,45.5
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2009-01-01,25.7
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,206.0,Borough Park,2009-01-01,3.8
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,201.0,Greenpoint,2009-01-01,28.2
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2009-01-01,4.1
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,205.0,Sunset Park,2009-01-01,35.0
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2009-01-01,95.4
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2009-01-01,14.9
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,402.0,West Queens,2009-01-01,15.6
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,402.0,West Queens,2009-01-01,3.0
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,304.0,Upper West Side,2009-01-01,25.5
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,204.0,East New York,2009-01-01,85.0
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,204.0,East New York,2009-01-01,13.9
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2009-01-01,12.3
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,501.0,Port Richmond,2009-01-01,16.6
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,305.0,Upper East Side,2009-01-01,9.2
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2009-01-01,12.4
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2009-01-01,15.5
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2009-01-01,15.4
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2009-01-01,18.8
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,402.0,West Queens,2009-01-01,9.6
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2009-01-01,18.2
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,2009-01-01,10.2
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Borough,5.0,Staten Island,2009-01-01,14.2
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2009-01-01,18.6
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",UHF42,301.0,Washington Heights,2009-01-01,12.5
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2009-01-01,24.5
Asthma emergency department visits due to PM2.5,"per 100,000 children",Borough,1.0,Bronx,2009-01-01,128.2
Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,408.0,Jamaica,2009-01-01,115.8
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2009-01-01,40.9
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,2009-01-01,20.7
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,2009-01-01,9.2
Asthma emergency department visits due to PM2.5,"per 100,000 adults",Borough,2.0,Brooklyn,2009-01-01,48.5
Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,407.0,Southwest Queens,2009-01-01,29.8
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2009-01-01,16.0
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2009-01-01,3.4
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2009-01-01,18.9
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2009-01-01,2.6
Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,304.0,Upper West Side,2009-01-01,2.8
Nitrogen dioxide (NO2),ppb,UHF34,306308.0,Chelsea-Village,2008-12-01,42.7
Nitrogen dioxide (NO2),ppb,CD,407.0,Flushing and Whitestone (CD7),2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,CD,314.0,Flatbush and Midwood (CD14),2008-12-01,29.5
Nitrogen dioxide (NO2),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2008-12-01,44.3
Nitrogen dioxide (NO2),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,32.5
Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,32.5
Nitrogen dioxide (NO2),ppb,CD,318.0,Flatlands and Canarsie (CD18),2008-12-01,20.3
Nitrogen dioxide (NO2),ppb,UHF34,205.0,Sunset Park,2008-12-01,30.2
Nitrogen dioxide (NO2),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2008-12-01,26.5
Nitrogen dioxide (NO2),ppb,UHF34,309310.0,Union Square-Lower Manhattan,2008-12-01,38.9
Nitrogen dioxide (NO2),ppb,UHF34,206.0,Borough Park,2008-12-01,29.7
Nitrogen dioxide (NO2),ppb,UHF34,208.0,Canarsie - Flatlands,2008-12-01,25.9
Nitrogen dioxide (NO2),ppb,UHF34,408.0,Jamaica,2008-12-01,28.4
Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,2008-12-01,33.6
Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,2008-12-01,35.3
Nitrogen dioxide (NO2),ppb,UHF42,406.0,Fresh Meadows,2008-12-01,28.3
Nitrogen dioxide (NO2),ppb,CD,503.0,Tottenville and Great Kills (CD3),2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,CD,204.0,Highbridge and Concourse (CD4),2008-12-01,15.3
Fine particles (PM 2.5),mcg/m3,CD,304.0,Bushwick (CD4),2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,UHF42,208.0,Canarsie - Flatlands,2008-12-01,12.1
Fine particles (PM 2.5),mcg/m3,UHF42,207.0,East Flatbush - Flatbush,2008-12-01,13.1
Nitrogen dioxide (NO2),ppb,CD,204.0,Highbridge and Concourse (CD4),2008-12-01,34.0
Fine particles (PM 2.5),mcg/m3,UHF42,408.0,Jamaica,2008-12-01,12.7
Fine particles (PM 2.5),mcg/m3,UHF42,407.0,Southwest Queens,2008-12-01,12.9
Fine particles (PM 2.5),mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,2008-12-01,10.4
Nitrogen dioxide (NO2),ppb,UHF42,208.0,Canarsie - Flatlands,2008-12-01,25.9
Nitrogen dioxide (NO2),ppb,UHF42,408.0,Jamaica,2008-12-01,28.4
Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,2008-12-01,47.4
Fine particles (PM 2.5),mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),2008-12-01,12.0
Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,2008-12-01,33.6
Fine particles (PM 2.5),mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,2008-12-01,13.3
Nitrogen dioxide (NO2),ppb,CD,318.0,Flatlands and Canarsie (CD18),2008-12-01,25.9
Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),2008-12-01,30.7
Nitrogen dioxide (NO2),ppb,CD,404.0,Elmhurst and Corona (CD4),2008-12-01,32.2
Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,2008-12-01,32.9
Nitrogen dioxide (NO2),ppb,UHF34,405.0,Ridgewood - Forest Hills,2008-12-01,29.9
Fine particles (PM 2.5),mcg/m3,UHF34,103.0,Fordham - Bronx Pk,2008-12-01,11.1
Fine particles (PM 2.5),mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),2008-12-01,9.8
Fine particles (PM 2.5),mcg/m3,UHF34,503504.0,Southern SI,2008-12-01,11.8
Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2008-12-01,9.8
Nitrogen dioxide (NO2),ppb,UHF34,105106107.0,South Bronx,2008-12-01,32.1
Nitrogen dioxide (NO2),ppb,UHF34,408.0,Jamaica,2008-12-01,22.3
Fine particles (PM 2.5),mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,2008-12-01,12.4
Nitrogen dioxide (NO2),ppb,CD,313.0,Coney Island (CD13),2008-12-01,18.4
Fine particles (PM 2.5),mcg/m3,UHF34,105106107.0,South Bronx,2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,UHF34,207.0,East Flatbush - Flatbush,2008-12-01,13.1
Fine particles (PM 2.5),mcg/m3,UHF34,207.0,East Flatbush - Flatbush,2008-12-01,10.5
Nitrogen dioxide (NO2),ppb,CD,209.0,Parkchester and Soundview (CD9),2008-12-01,24.6
Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),2008-12-01,11.9
Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),2008-12-01,14.2
Nitrogen dioxide (NO2),ppb,Citywide,1.0,New York City,2008-12-01,22.7
Fine particles (PM 2.5),mcg/m3,Citywide,1.0,New York City,2008-12-01,10.4
Fine particles (PM 2.5),mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),2008-12-01,15.2
Fine particles (PM 2.5),mcg/m3,CD,501.0,St. George and Stapleton (CD1),2008-12-01,12.1
Fine particles (PM 2.5),mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,UHF34,403.0,Flushing - Clearview,2008-12-01,12.7
Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,2008-12-01,16.4
Nitrogen dioxide (NO2),ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),2008-12-01,24.1
Fine particles (PM 2.5),mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),2008-12-01,12.2
Fine particles (PM 2.5),mcg/m3,CD,111.0,East Harlem (CD11),2008-12-01,14.2
Fine particles (PM 2.5),mcg/m3,CD,311.0,Bensonhurst (CD11),2008-12-01,11.7
Nitrogen dioxide (NO2),ppb,CD,314.0,Flatbush and Midwood (CD14),2008-12-01,24.4
Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),2008-12-01,15.5
Fine particles (PM 2.5),mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),2008-12-01,12.8
Fine particles (PM 2.5),mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2008-12-01,16.5
Fine particles (PM 2.5),mcg/m3,CD,314.0,Flatbush and Midwood (CD14),2008-12-01,12.8
Fine particles (PM 2.5),mcg/m3,UHF34,409.0,Southeast Queens,2008-12-01,11.7
Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,2008-12-01,20.1
Fine particles (PM 2.5),mcg/m3,CD,413.0,Queens Village (CD13),2008-12-01,11.7
Fine particles (PM 2.5),mcg/m3,UHF34,401.0,Long Island City - Astoria,2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,UHF42,106.0,High Bridge - Morrisania,2008-12-01,15.1
Fine particles (PM 2.5),mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,2008-12-01,11.1
Fine particles (PM 2.5),mcg/m3,CD,305.0,East New York and Starrett City (CD5),2008-12-01,13.4
Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),2008-12-01,18.8
Fine particles (PM 2.5),mcg/m3,UHF34,407.0,Southwest Queens,2008-12-01,12.9
Nitrogen dioxide (NO2),ppb,UHF42,406.0,Fresh Meadows,2008-12-01,22.8
Fine particles (PM 2.5),mcg/m3,UHF42,211.0,Williamsburg - Bushwick,2008-12-01,15.1
Fine particles (PM 2.5),mcg/m3,UHF42,403.0,Flushing - Clearview,2008-12-01,12.7
Fine particles (PM 2.5),mcg/m3,UHF42,409.0,Southeast Queens,2008-12-01,11.7
Fine particles (PM 2.5),mcg/m3,UHF42,410.0,Rockaways,2008-12-01,10.2
Nitrogen dioxide (NO2),ppb,CD,102.0,Greenwich Village and Soho (CD2),2008-12-01,39.7
Fine particles (PM 2.5),mcg/m3,UHF42,102.0,Northeast Bronx,2008-12-01,13.6
Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),2008-12-01,50.6
Nitrogen dioxide (NO2),ppb,CD,305.0,East New York and Starrett City (CD5),2008-12-01,29.5
Nitrogen dioxide (NO2),ppb,CD,304.0,Bushwick (CD4),2008-12-01,31.7
Nitrogen dioxide (NO2),ppb,CD,203.0,Morrisania and Crotona (CD3),2008-12-01,32.0
Nitrogen dioxide (NO2),ppb,CD,503.0,Tottenville and Great Kills (CD3),2008-12-01,19.3
Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,2008-12-01,11.5
Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,2008-12-01,15.0
Fine particles (PM 2.5),mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),2008-12-01,11.8
Nitrogen dioxide (NO2),ppb,UHF42,310.0,Lower Manhattan,2008-12-01,41.3
Nitrogen dioxide (NO2),ppb,UHF42,410.0,Rockaways,2008-12-01,21.0
Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,2008-12-01,34.3
Fine particles (PM 2.5),mcg/m3,UHF42,502.0,Stapleton - St. George,2008-12-01,11.5
Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),2008-12-01,25.8
Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),2008-12-01,34.2
Fine particles (PM 2.5),mcg/m3,Citywide,1.0,New York City,2008-12-01,12.9
Fine particles (PM 2.5),mcg/m3,UHF42,501.0,Port Richmond,2008-12-01,12.5
Fine particles (PM 2.5),mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,2008-12-01,12.3
Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2008-12-01,17.6
Fine particles (PM 2.5),mcg/m3,UHF42,503.0,Willowbrook,2008-12-01,12.2
Nitrogen dioxide (NO2),ppb,CD,406.0,Rego Park and Forest Hills (CD6),2008-12-01,30.6
Fine particles (PM 2.5),mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,2008-12-01,13.3
Nitrogen dioxide (NO2),ppb,CD,206.0,Belmont and East Tremont (CD6),2008-12-01,31.7
Nitrogen dioxide (NO2),ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),2008-12-01,32.9
Fine particles (PM 2.5),mcg/m3,CD,407.0,Flushing and Whitestone (CD7),2008-12-01,12.8
Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,2008-12-01,25.3
Nitrogen dioxide (NO2),ppb,CD,313.0,Coney Island (CD13),2008-12-01,23.2
Fine particles (PM 2.5),mcg/m3,UHF34,401.0,Long Island City - Astoria,2008-12-01,11.4
Nitrogen dioxide (NO2),ppb,CD,413.0,Queens Village (CD13),2008-12-01,26.0
Nitrogen dioxide (NO2),ppb,UHF34,403.0,Flushing - Clearview,2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,UHF42,210.0,Coney Island - Sheepshead Bay,2008-12-01,24.8
Nitrogen dioxide (NO2),ppb,UHF42,206.0,Borough Park,2008-12-01,29.7
Nitrogen dioxide (NO2),ppb,UHF42,403.0,Flushing - Clearview,2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,UHF42,405.0,Ridgewood - Forest Hills,2008-12-01,29.9
Nitrogen dioxide (NO2),ppb,UHF42,503.0,Willowbrook,2008-12-01,22.5
Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,2008-12-01,12.2
Nitrogen dioxide (NO2),ppb,UHF42,211.0,Williamsburg - Bushwick,2008-12-01,32.8
Nitrogen dioxide (NO2),ppb,Borough,5.0,Staten Island,2008-12-01,21.6
Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),2008-12-01,13.7
Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,2008-12-01,15.2
Fine particles (PM 2.5),mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),2008-12-01,11.7
Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,26.9
Fine particles (PM 2.5),mcg/m3,UHF34,103.0,Fordham - Bronx Pk,2008-12-01,14.5
Fine particles (PM 2.5),mcg/m3,UHF34,306308.0,Chelsea-Village,2008-12-01,16.2
Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,13.6
Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,2008-12-01,29.9
Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,2008-12-01,14.1
Fine particles (PM 2.5),mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,2008-12-01,14.9
Nitrogen dioxide (NO2),ppb,UHF34,309310.0,Union Square-Lower Manhattan,2008-12-01,34.0
Fine particles (PM 2.5),mcg/m3,CD,316.0,Brownsville (CD16),2008-12-01,13.7
Nitrogen dioxide (NO2),ppb,UHF34,407.0,Southwest Queens,2008-12-01,29.2
Nitrogen dioxide (NO2),ppb,UHF34,401.0,Long Island City - Astoria,2008-12-01,31.4
Fine particles (PM 2.5),mcg/m3,UHF34,208.0,Canarsie - Flatlands,2008-12-01,12.1
Nitrogen dioxide (NO2),ppb,CD,501.0,St. George and Stapleton (CD1),2008-12-01,25.7
Nitrogen dioxide (NO2),ppb,UHF42,409.0,Southeast Queens,2008-12-01,25.9
Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2008-12-01,34.5
Nitrogen dioxide (NO2),ppb,CD,502.0,South Beach and Willowbrook (CD2),2008-12-01,21.4
Nitrogen dioxide (NO2),ppb,UHF34,410.0,Rockaways,2008-12-01,21.0
Fine particles (PM 2.5),mcg/m3,UHF42,402.0,West Queens,2008-12-01,13.5
Nitrogen dioxide (NO2),ppb,UHF34,210.0,Coney Island - Sheepshead Bay,2008-12-01,24.8
Nitrogen dioxide (NO2),ppb,UHF42,502.0,Stapleton - St. George,2008-12-01,23.3
Fine particles (PM 2.5),mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,2008-12-01,11.1
Nitrogen dioxide (NO2),ppb,UHF34,410.0,Rockaways,2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,UHF34,205.0,Sunset Park,2008-12-01,13.5
Nitrogen dioxide (NO2),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2008-12-01,21.1
Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2008-12-01,12.4
Nitrogen dioxide (NO2),ppb,UHF42,204.0,East New York,2008-12-01,30.0
Nitrogen dioxide (NO2),ppb,UHF42,104.0,Pelham - Throgs Neck,2008-12-01,27.6
Nitrogen dioxide (NO2),ppb,UHF42,504.0,South Beach - Tottenville,2008-12-01,19.3
Nitrogen dioxide (NO2),ppb,Citywide,1.0,New York City,2008-12-01,27.9
Nitrogen dioxide (NO2),ppb,UHF42,501.0,Port Richmond,2008-12-01,26.5
Nitrogen dioxide (NO2),ppb,CD,312.0,Borough Park (CD12),2008-12-01,30.0
Nitrogen dioxide (NO2),ppb,UHF34,401.0,Long Island City - Astoria,2008-12-01,26.3
Nitrogen dioxide (NO2),ppb,CD,211.0,Morris Park and Bronxdale (CD11),2008-12-01,28.3
Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2008-12-01,35.2
Nitrogen dioxide (NO2),ppb,UHF42,402.0,West Queens,2008-12-01,31.1
Nitrogen dioxide (NO2),ppb,CD,209.0,Parkchester and Soundview (CD9),2008-12-01,29.1
Nitrogen dioxide (NO2),ppb,CD,311.0,Bensonhurst (CD11),2008-12-01,27.7
Nitrogen dioxide (NO2),ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),2008-12-01,30.2
Fine particles (PM 2.5),mcg/m3,CD,317.0,East Flatbush (CD17),2008-12-01,13.3
Nitrogen dioxide (NO2),ppb,UHF34,101.0,Kingsbridge - Riverdale,2008-12-01,23.2
Fine particles (PM 2.5),mcg/m3,UHF34,402.0,West Queens,2008-12-01,13.5
Fine particles (PM 2.5),mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,2008-12-01,14.7
Nitrogen dioxide (NO2),ppb,UHF34,103.0,Fordham - Bronx Pk,2008-12-01,29.7
Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,2008-12-01,42.8
Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,2008-12-01,9.9
Fine particles (PM 2.5),mcg/m3,CD,313.0,Coney Island (CD13),2008-12-01,9.4
Fine particles (PM 2.5),mcg/m3,CD,315.0,Sheepshead Bay (CD15),2008-12-01,9.6
Fine particles (PM 2.5),mcg/m3,CD,413.0,Queens Village (CD13),2008-12-01,9.4
Nitrogen dioxide (NO2),ppb,UHF34,201.0,Greenpoint,2008-12-01,27.0
Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,2008-12-01,11.6
Fine particles (PM 2.5),mcg/m3,UHF34,403.0,Flushing - Clearview,2008-12-01,10.2
Fine particles (PM 2.5),mcg/m3,UHF34,204.0,East New York,2008-12-01,10.6
Fine particles (PM 2.5),mcg/m3,UHF42,102.0,Northeast Bronx,2008-12-01,10.7
Fine particles (PM 2.5),mcg/m3,UHF34,211.0,Williamsburg - Bushwick,2008-12-01,11.4
Nitrogen dioxide (NO2),ppb,UHF42,310.0,Lower Manhattan,2008-12-01,36.7
Fine particles (PM 2.5),mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),2008-12-01,10.6
Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),2008-12-01,9.7
Fine particles (PM 2.5),mcg/m3,CD,111.0,East Harlem (CD11),2008-12-01,11.5
Nitrogen dioxide (NO2),ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),2008-12-01,22.4
Nitrogen dioxide (NO2),ppb,CD,206.0,Belmont and East Tremont (CD6),2008-12-01,27.1
Nitrogen dioxide (NO2),ppb,CD,406.0,Rego Park and Forest Hills (CD6),2008-12-01,25.0
Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),2008-12-01,36.3
Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),2008-12-01,25.9
Fine particles (PM 2.5),mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,2008-12-01,11.8
Fine particles (PM 2.5),mcg/m3,UHF34,408.0,Jamaica,2008-12-01,10.0
Fine particles (PM 2.5),mcg/m3,UHF34,206.0,Borough Park,2008-12-01,10.3
Nitrogen dioxide (NO2),ppb,CD,102.0,Greenwich Village and Soho (CD2),2008-12-01,34.8
Fine particles (PM 2.5),mcg/m3,UHF42,310.0,Lower Manhattan,2008-12-01,13.1
Fine particles (PM 2.5),mcg/m3,UHF42,401.0,Long Island City - Astoria,2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,Borough,5.0,Staten Island,2008-12-01,9.8
Fine particles (PM 2.5),mcg/m3,UHF42,103.0,Fordham - Bronx Pk,2008-12-01,14.5
Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,2008-12-01,13.6
Fine particles (PM 2.5),mcg/m3,UHF42,502.0,Stapleton - St. George,2008-12-01,9.6
Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,2008-12-01,34.3
Nitrogen dioxide (NO2),ppb,UHF42,210.0,Coney Island - Sheepshead Bay,2008-12-01,19.9
Nitrogen dioxide (NO2),ppb,UHF42,206.0,Borough Park,2008-12-01,24.8
Nitrogen dioxide (NO2),ppb,UHF42,103.0,Fordham - Bronx Pk,2008-12-01,29.7
Nitrogen dioxide (NO2),ppb,UHF42,211.0,Williamsburg - Bushwick,2008-12-01,27.1
Nitrogen dioxide (NO2),ppb,UHF42,101.0,Kingsbridge - Riverdale,2008-12-01,28.2
Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,2008-12-01,32.9
Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,2008-12-01,28.5
Fine particles (PM 2.5),mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),2008-12-01,14.7
Fine particles (PM 2.5),mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),2008-12-01,14.4
Nitrogen dioxide (NO2),ppb,UHF42,102.0,Northeast Bronx,2008-12-01,22.4
Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),2008-12-01,15.7
Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2008-12-01,15.0
Fine particles (PM 2.5),mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),2008-12-01,9.7
Fine particles (PM 2.5),mcg/m3,CD,317.0,East Flatbush (CD17),2008-12-01,10.6
